2019-05-08 20:31:31	84.00,12.20,0.36,
2019-05-08 20:31:33	84.00,12.20,0.37,
2019-05-08 20:31:36	84.00,12.20,0.38,
2019-05-08 20:31:38	84.00,12.20,0.36,
2019-05-08 20:31:40	84.00,12.20,0.38,
2019-05-08 20:31:43	84.00,12.20,0.39,
2019-05-08 20:31:45	84.00,12.20,0.37,
2019-05-08 20:31:48	84.00,12.20,0.37,
2019-05-08 20:31:50	84.00,12.20,0.36,
2019-05-08 20:31:53	84.00,12.20,0.36,
2019-05-08 20:31:55	84.00,12.20,0.37,
2019-05-08 20:31:57	84.00,12.20,0.37,
2019-05-08 20:32:00	84.00,12.20,0.38,
2019-05-08 20:32:02	84.00,12.10,0.38,
2019-05-08 20:32:05	84.00,12.20,0.36,
2019-05-08 20:32:07	84.00,12.20,0.37,
2019-05-08 20:32:10	84.00,12.20,0.37,
2019-05-08 20:32:12	84.00,12.20,0.36,
2019-05-08 20:32:14	84.00,12.20,0.38,
2019-05-08 20:32:17	84.00,12.10,0.37,
2019-05-08 20:32:19	84.00,12.20,0.37,
2019-05-08 20:32:22	84.00,12.20,0.38,
2019-05-08 20:32:24	84.00,12.20,0.37,
2019-05-08 20:32:27	84.00,12.10,0.38,
2019-05-08 20:32:29	84.00,12.10,0.37,
2019-05-08 20:32:31	84.00,12.20,0.38,
2019-05-08 20:32:34	84.00,12.20,0.38,
2019-05-08 20:32:36	84.00,12.10,0.36,
2019-05-08 20:32:39	84.00,12.20,0.37,
2019-05-08 20:32:41	84.00,12.20,0.38,
2019-05-08 20:32:44	84.00,12.10,0.37,
2019-05-08 20:32:46	84.00,12.20,0.39,
2019-05-08 20:32:48	84.00,12.20,0.37,
2019-05-08 20:32:51	84.00,12.20,0.37,
2019-05-08 20:32:53	84.00,12.10,0.37,
2019-05-08 20:32:56	84.00,12.10,0.36,
2019-05-08 20:32:58	84.00,12.10,0.37,
2019-05-08 20:33:01	84.00,12.20,0.37,
2019-05-08 20:33:03	84.00,12.10,0.37,
2019-05-08 20:33:05	84.00,12.20,0.36,
2019-05-08 20:33:08	84.00,12.10,0.38,
2019-05-08 20:33:10	84.00,12.20,0.37,
2019-05-08 20:33:13	84.00,12.20,0.37,
2019-05-08 20:33:15	84.00,12.10,0.38,
2019-05-08 20:33:18	84.00,12.20,0.38,
2019-05-08 20:33:20	84.00,12.10,0.38,
2019-05-08 20:33:22	84.00,12.10,0.38,
2019-05-08 20:33:25	84.00,12.20,0.37,
2019-05-08 20:33:27	84.00,12.10,0.37,
2019-05-08 20:33:30	84.00,12.10,0.37,
2019-05-08 20:33:32	84.00,12.10,0.38,
2019-05-08 20:33:35	84.00,12.20,0.37,
2019-05-08 20:33:37	84.00,12.20,0.37,
2019-05-08 20:33:39	84.00,12.10,0.36,
2019-05-08 20:33:42	84.00,12.10,0.37,
2019-05-08 20:33:44	84.00,12.10,0.38,
2019-05-08 20:33:47	84.00,12.10,0.38,
2019-05-08 20:33:49	84.00,12.10,0.37,
2019-05-08 20:33:52	84.00,12.20,0.37,
2019-05-08 20:33:54	84.00,12.10,0.37,
2019-05-08 20:33:56	84.00,12.20,0.38,
2019-05-08 20:33:59	84.00,12.10,0.37,
2019-05-08 20:34:01	84.00,12.10,0.38,
2019-05-08 20:34:04	84.00,12.10,0.37,
2019-05-08 20:34:06	83.00,12.10,0.36,
2019-05-08 20:34:09	84.00,12.10,0.37,
2019-05-08 20:34:11	84.00,12.10,0.37,
2019-05-08 20:34:13	84.00,12.10,0.38,
2019-05-08 20:34:16	84.00,12.10,0.37,
2019-05-08 20:34:18	84.00,12.10,0.37,
2019-05-08 20:34:21	84.00,12.10,0.38,
2019-05-08 20:34:23	84.00,12.10,0.37,
2019-05-08 20:34:26	84.00,12.10,0.36,
2019-05-08 20:34:28	83.00,12.10,0.37,
2019-05-08 20:34:30	84.00,12.10,0.36,
2019-05-08 20:34:33	84.00,12.10,0.37,
2019-05-08 20:34:35	84.00,12.10,0.36,
2019-05-08 20:34:38	84.00,12.10,0.37,
2019-05-08 20:34:40	84.00,12.10,0.37,
2019-05-08 20:34:43	84.00,12.10,0.37,
2019-05-08 20:34:45	84.00,12.10,0.37,
2019-05-08 20:34:48	84.00,12.10,0.38,
2019-05-08 20:34:50	84.00,12.10,0.37,
2019-05-08 20:34:52	84.00,12.10,0.36,
2019-05-08 20:34:55	84.00,12.20,0.37,
2019-05-08 20:34:57	84.00,12.10,0.38,
2019-05-08 20:35:00	84.00,12.10,0.37,
2019-05-08 20:35:02	84.00,12.10,0.36,
2019-05-08 20:35:04	84.00,12.10,0.37,
2019-05-08 20:35:07	84.00,12.10,0.37,
2019-05-08 20:35:09	84.00,12.10,0.38,
2019-05-08 20:35:12	84.00,12.10,0.36,
2019-05-08 20:35:14	84.00,12.10,0.37,
